NUM,PERIODE,SES,SAL,KART,SAK,VOTNR,VOTERING,SETENR,PERSON,PARTI
1774315,142,144,1,2,1,4,2,59,2337,31
1774316,142,144,1,2,1,4,2,62,1157,81
1774317,142,144,1,2,1,4,2,64,2191,71
1774318,142,144,1,2,1,4,2,69,2336,81
1774319,142,144,1,2,1,4,2,72,2315,51
1774320,142,144,1,2,1,4,2,74,1310,41
1774321,142,144,1,2,1,4,2,77,1143,14
1774322,142,144,1,2,1,4,2,84,2149,41
1774323,142,144,1,2,1,4,2,87,2323,81
1774324,142,144,1,2,1,4,2,90,204,71
1774325,142,144,1,2,1,4,2,93,702,71
1774326,142,144,1,2,1,4,2,99,2301,71
1774327,142,144,1,2,1,4,2,102,357,71
1774328,142,144,1,2,1,4,2,104,4302,31
1774329,142,144,1,2,1,4,2,107,1221,51
1774330,142,144,1,2,1,4,2,108,1152,81
1774331,142,144,1,2,1,4,2,109,2239,71
1774332,142,144,1,2,1,4,2,111,2189,51
1774333,142,144,1,2,1,4,2,114,1301,41
1774334,142,144,1,2,1,4,2,115,2328,71
1774335,142,144,1,2,1,4,2,117,2298,14
1774336,142,144,1,2,1,4,2,119,1024,51
1774337,142,144,1,2,1,4,2,120,2141,41
1774338,142,144,1,2,1,4,2,125,1102,81
1774339,142,144,1,2,1,4,2,126,2329,51
1774340,142,144,1,2,1,4,2,131,4131,51
1774341,142,144,1,2,1,4,2,132,2290,81
1774342,142,144,1,2,1,4,2,133,2146,41
1774343,142,144,1,2,1,4,2,134,1139,71
1774344,142,144,1,2,1,4,2,136,382,41
1774345,142,144,1,2,1,4,2,138,2312,51
1774346,142,144,1,2,1,4,2,140,2333,81
1774347,142,144,1,2,1,4,2,144,2318,81
1774348,142,144,1,2,1,4,2,150,1033,71
1774349,142,144,1,2,1,4,2,152,26580,81
1774350,142,144,1,2,1,4,2,157,26581,81
1774351,142,144,1,2,1,4,2,160,1124,81
1774352,142,144,1,2,1,4,2,162,1144,71
1774353,142,144,1,2,1,5,1,6,1001,21
1774354,142,144,1,2,1,5,1,10,141,21
1774355,142,144,1,2,1,5,1,13,2119,21
1774356,142,144,1,2,1,5,1,15,2106,21
1774357,142,144,1,2,1,5,1,18,2145,21
1774358,142,144,1,2,1,5,1,20,2287,14
1774359,142,144,1,2,1,5,1,21,2285,21
1774360,142,144,1,2,1,5,1,25,4071,21
1774361,142,144,1,2,1,5,1,28,130,21
1774362,142,144,1,2,1,5,1,30,1330,21
1774363,142,144,1,2,1,5,1,33,2245,14
1774364,142,144,1,2,1,5,1,35,1112,21
1774365,142,144,1,2,1,5,1,37,1003,21
1774366,142,144,1,2,1,5,1,40,1181,21
1774367,142,144,1,2,1,5,1,43,1289,14
1774368,142,144,1,2,1,5,1,44,425,21
1774369,142,144,1,2,1,5,1,49,1101,21
1774370,142,144,1,2,1,5,1,55,2135,21
1774371,142,144,1,2,1,5,1,56,2332,14
1774372,142,144,1,2,1,5,1,67,1105,21
1774373,142,144,1,2,1,5,1,70,2111,21
1774374,142,144,1,2,1,5,1,75,2142,21
1774375,142,144,1,2,1,5,1,77,1143,14
1774376,142,144,1,2,1,5,1,78,1180,21
1774377,142,144,1,2,1,5,1,81,2153,21
1774378,142,144,1,2,1,5,1,83,1037,21
1774379,142,144,1,2,1,5,1,92,1146,21
1774380,142,144,1,2,1,5,1,94,1118,21
1774381,142,144,1,2,1,5,1,98,2325,21
1774382,142,144,1,2,1,5,1,106,2154,21
1774383,142,144,1,2,1,5,1,117,2298,14
1774384,142,144,1,2,1,5,1,118,621,21
1774385,142,144,1,2,1,5,1,121,1145,21
1774386,142,144,1,2,1,5,1,123,2218,21
1774387,142,144,1,2,1,5,1,124,2299,21
1774388,142,144,1,2,1,5,1,127,2125,21
1774389,142,144,1,2,1,5,1,130,2321,21
1774390,142,144,1,2,1,5,1,137,1251,21
1774391,142,144,1,2,1,5,1,139,4088,21
1774392,142,144,1,2,1,5,1,142,4118,21
1774393,142,144,1,2,1,5,1,146,2151,21
1774394,142,144,1,2,1,5,1,148,1216,21
1774395,142,144,1,2,1,5,1,154,1320,21
1774396,142,144,1,2,1,5,1,156,1023,21
1774397,142,144,1,2,1,5,1,164,2110,21
1774398,142,144,1,2,1,5,1,888,2112,21
1774399,142,144,1,2,1,5,2,2,2297,51
1774400,142,144,1,2,1,5,2,3,2302,81
1774401,142,144,1,2,1,5,2,5,2320,51
1774402,142,144,1,2,1,5,2,7,1134,81
1774403,142,144,1,2,1,5,2,9,2338,51
1774404,142,144,1,2,1,5,2,16,2340,51
1774405,142,144,1,2,1,5,2,17,2288,81
1774406,142,144,1,2,1,5,2,19,1219,71
1774407,142,144,1,2,1,5,2,22,2286,31
1774408,142,144,1,2,1,5,2,23,2339,41
1774409,142,144,1,2,1,5,2,26,2292,81
1774410,142,144,1,2,1,5,2,27,1273,71
1774411,142,144,1,2,1,5,2,29,2291,51
1774412,142,144,1,2,1,5,2,34,2313,51
1774413,142,144,1,2,1,5,2,38,2152,41
1774414,142,144,1,2,1,5,2,39,2330,81
1774415,142,144,1,2,1,5,2,41,2331,51
1774416,142,144,1,2,1,5,2,42,2126,71
1774417,142,144,1,2,1,5,2,45,2250,51
1774418,142,144,1,2,1,5,2,46,676,81
1774419,142,144,1,2,1,5,2,48,2157,71
1774420,142,144,1,2,1,5,2,52,2216,31
1774421,142,144,1,2,1,5,2,53,4084,71
1774422,142,144,1,2,1,5,2,58,2177,51
1774423,142,144,1,2,1,5,2,59,2337,31
1774424,142,144,1,2,1,5,2,62,1157,81
1774425,142,144,1,2,1,5,2,64,2191,71
1774426,142,144,1,2,1,5,2,69,2336,81
1774427,142,144,1,2,1,5,2,72,2315,51
1774428,142,144,1,2,1,5,2,74,1310,41
1774429,142,144,1,2,1,5,2,84,2149,41
1774430,142,144,1,2,1,5,2,87,2323,81
1774431,142,144,1,2,1,5,2,90,204,71
1774432,142,144,1,2,1,5,2,93,702,71
1774433,142,144,1,2,1,5,2,99,2301,71
1774434,142,144,1,2,1,5,2,102,357,71
1774435,142,144,1,2,1,5,2,104,4302,31
1774436,142,144,1,2,1,5,2,107,1221,51
1774437,142,144,1,2,1,5,2,108,1152,81
1774438,142,144,1,2,1,5,2,109,2239,71
1774439,142,144,1,2,1,5,2,111,2189,51
1774440,142,144,1,2,1,5,2,114,1301,41
1774441,142,144,1,2,1,5,2,115,2328,71
1774442,142,144,1,2,1,5,2,119,1024,51
1774443,142,144,1,2,1,5,2,120,2141,41
1774444,142,144,1,2,1,5,2,125,1102,81
1774445,142,144,1,2,1,5,2,126,2329,51
1774446,142,144,1,2,1,5,2,131,4131,51
1774447,142,144,1,2,1,5,2,132,2290,81
1774448,142,144,1,2,1,5,2,133,2146,41
1774449,142,144,1,2,1,5,2,134,1139,71
1774450,142,144,1,2,1,5,2,136,382,41
1774451,142,144,1,2,1,5,2,138,2312,51
1774452,142,144,1,2,1,5,2,140,2333,81
1774453,142,144,1,2,1,5,2,144,2318,81
1774454,142,144,1,2,1,5,2,150,1033,71
1774455,142,144,1,2,1,5,2,152,26580,81
1774456,142,144,1,2,1,5,2,157,26581,81
1774457,142,144,1,2,1,5,2,160,1124,81
1774458,142,144,1,2,1,5,2,162,1144,71
1774459,142,144,1,2,1,6,1,6,1001,21
1774460,142,144,1,2,1,6,1,10,141,21
1774461,142,144,1,2,1,6,1,13,2119,21
1774462,142,144,1,2,1,6,1,15,2106,21
1774463,142,144,1,2,1,6,1,18,2145,21
1774464,142,144,1,2,1,6,1,20,2287,14
1774465,142,144,1,2,1,6,1,21,2285,21
1774466,142,144,1,2,1,6,1,22,2286,31
1774467,142,144,1,2,1,6,1,25,4071,21
1774468,142,144,1,2,1,6,1,28,130,21
1774469,142,144,1,2,1,6,1,30,1330,21
1774470,142,144,1,2,1,6,1,33,2245,14
1774471,142,144,1,2,1,6,1,35,1112,21
1774472,142,144,1,2,1,6,1,37,1003,21
1774473,142,144,1,2,1,6,1,40,1181,21
1774474,142,144,1,2,1,6,1,43,1289,14
1774475,142,144,1,2,1,6,1,44,425,21
1774476,142,144,1,2,1,6,1,49,1101,21
1774477,142,144,1,2,1,6,1,52,2216,31
1774478,142,144,1,2,1,6,1,55,2135,21
1774479,142,144,1,2,1,6,1,56,2332,14
1774480,142,144,1,2,1,6,1,59,2337,31
