person_id,personal_id,initials,first_name,last_name,position_no,position_en,party_id,period_id,constituency_code_new,constituency_name,rep_id,sup_id
10505,,,Johannes Paulsen,Bøe,Gaardbruker,Farmer,98,1,5900,Christians Amt,4,
30193,3890,JPW,Johannes Peder,Wike,Cand.mag,Cand.mag,21,118,15900,Møre og Romsdal fylke,,3
10074,,,Johannes Pedersen,Aga,"Gaardbruker, forlikskommisær",Farmer and (re)conciliation commissioner,98,2,12900,Søndre Bergenhus Amt,2,
10074,,,Johannes Pedersen,Aga,"Gaardbruker, lensmann, forlikskomm","Farmer, district sheriff, (re)conciliation commiss",98,4,12900,Søndre Bergenhus Amt,2,
10601,,,Johannes Pedersen,Deichmann,"Skomakermester, gaardeier","Shoemaker (master), farm owner",98,6,6020,Drammen,3,
521,1644,JOLK,Johannes Pettersen,Løkke,Fabrikkarbeider,Factory worker,21,94,88619,"Notodden, Skien, Porsgrund, Brevik, Kragerø, Risør, Arendal, Grimstad",5,
26278,1712,JOMJ,Johannes R.,Mjanger,,,51,114,12900,Hordaland fylke,,2
10405,,,Johannes Sivertsen,Bragstad,Folkehøiskolelærer,Teacher at a folk high school,31,53,17900,Nordre Trondhjems Amt,,2
10405,,,Johannes Sivertsen,Bragstad,Gårdbruker,Farmer,41,71,17900,Nord-Trøndelag fylke,4,
11166,,,Johannes Thomassen,Heftye,"Handelsmand, konsul","Merchant, consul",98,5,3900,Christiania,4,
11725,,,Johannes Torsteinsen,Krukhoug,Kirkesanger,Precentor,32,68,5110,1. Nordre Gudbrandsdalen,1,
11725,,,Johannes Torsteinsen,Krukhoug,Lærer,Teacher,32,71,5900,Oppland fylke,,1
13218,,,Johannes Tørrissen,Worum,"Kirkesanger, lærer","Precentor, teacher",98,14,17900,Nordre Trondhjems Amt,4,
13218,,,Johannes Tørrissen,Worum,"Lærer, kommunekasserer","Teacher, municipal cashier",98,16,17900,Nordre Trondhjems Amt,3,
11130,,,Johannes Vinding,Harbitz,Skibsreder,Shipowner,98,29,7050,Tønsberg,1,
11130,,,Johannes Vinding,Harbitz,Skibsreder,Shipowner,71,32,7050,Tønsberg,1,
11130,,,Johannes Vinding,Harbitz,"Vicekonsul, Skibsreder","Vice-consul, shipowner",71,35,7050,Tønsberg,1,
11130,,,Johannes Vinding,Harbitz,"Vicekonsul, Skibsreder","Vice-consul, shipowner",71,38,7050,Tønsberg,1,
11130,,,Johannes Vinding,Harbitz,"Vicekonsul, Skibsreder","Vice-consul, shipowner",71,41,7050,Tønsberg,1,
12764,,,Johannes Wilhelm Christian,Steen,Overlærer,First class teacher,98,16,19020,Tromsø,1,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,98,17,88629,"Tromsø, Hammerfest, Vadsø og Vardø",1,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,98,18,88629,"Tromsø, Hammerfest, Vadsø og Vardø",1,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,98,19,11810,Stavanger og Haugesund,1,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,98,20,11810,Stavanger og Haugesund,1,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,98,26,11810,Stavanger og Haugesund,1,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,98,29,11810,Stavanger og Haugesund,1,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,31,32,11810,Stavanger og Haugesund,1,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,31,35,11810,Stavanger og Haugesund,1,
12764,,,Johannes Wilhelm Christian,Steen,Fhv. Statsminister,Former Prime Minister,31,44,88623,Trondhjem og Levanger,2,
12764,,,Johannes Wilhelm Christian,Steen,Rektor,Headmaster,31,47,88615,"Lillehammer, Hamar og Gjøvik",1,
32,141,JOAS,John,Austrheim,Bonde,Farmer,41,102,14900,Sogn og Fjordane fylke,,1
32,141,JOAS,John,Austrheim,Gårdbruker,Farmer,41,106,14900,Sogn og Fjordane fylke,2,
32,141,JOAS,John,Austrheim,Gårdbruker,Farmer,41,110,14900,Sogn og Fjordane fylke,2,
32,141,JOAS,John,Austrheim,Gårdbruker,Farmer,41,114,14900,Sogn og Fjordane fylke,4,
32,141,JOAS,John,Austrheim,Gårdbruker,Farmer,41,118,14900,Sogn og Fjordane fylke,2,
235,808,JOGJ,John,Gjerde,Disponent,General manager,31,122,15900,Møre og Romsdal fylke,,1
897,2803,JOAA,John,Aalmo,Handelsbestyrer,Shopkeeper,71,98,16900,Sør-Trøndelag fylke,,1
897,2803,JOAA,John,Aalmo,Handelsbestyrer,Shopkeeper,71,102,16900,Sør-Trøndelag fylke,,1
2099,518,JD,John,Dale,Lektor,Master (Norw. <em>'lektor'</em>),41,138,12900,Hordaland fylke,14,
2099,518,JD,John,Dale,"Lektor, stortingsrepresentant","Master (Norw. <em>'lektor'</em>), member of the St",41,142,12900,Hordaland fylke,11,
10046,,,John,Aas,Sogneprest,Vicar,98,8,9900,Nedenæs og Raabygdelagets Amt,3,
10046,,,John,Aas,Sogneprest,Vicar,98,10,9900,Nedenæs og Raabygdelagets Amt,2,
10046,,,John,Aas,Sogneprest,Vicar,98,11,9900,Nedenæs og Raabygdelagets Amt,3,
10654,,,John,Eggen,Opsynsmann,Supervisor,21,80,4900,Hedmark fylke,,2
11015,,,John,Gullichsen,Underretsprokurator,Lower court procurator,98,8,8810,Skien og Porsgrund,1,
11357,,,John,Hovda,Amtsskolebestyrer,County headmaster,31,65,11140,4. Karmsund,,1
11851,,,John,Lind-Johanse,Gaardbruger,Farmer,21,53,19900,Tromsø Amt,1,
11851,,,John,Lind-Johanse,"Gaardbruger, fisker",Farmer and fisherman,21,56,19110,1. Trondenes,1,
11916,,,John,Lærum,Ingeniør,Engineer,71,80,88616,"Hamar, Kongsvinger, Lillehammer, Gjøvik",,1
12065,,,John,Moses,Kjøbmand,Merchant,98,0,15030,Christianssund,1,
12198,,,John,Norem,Overrettssakfører,Barrister,71,71,88622,"Kristiansand, Mandal, Flekkefjord, Stavanger, Haugesund",,2
12198,,,John,Norem,Overrettssakfører,Barrister,71,74,88622,"Kristiansand, Mandal, Flekkefjord, Stavanger, Haugesund",1,
12198,,,John,Norem,Høiesterettssakfører,Supreme Court Barrister,71,77,88622,"Kristiansand, Mandal, Flekkefjord, Stavanger, Haugesund",2,
12198,,,John,Norem,Høiesterettssakfører,Supreme Court Barrister,71,80,88622,"Kristiansand, Mandal, Flekkefjord, Stavanger, Haugesund",2,
13064,,,John,Utheim,Docent,Senior lecturer,31,41,7900,Jarlsberg og Larviks amt,2,
30374,5004143,JT,John,Thune,Gårdbruker/ordfører,Farmer/mayor,51,146,1900,Østfold fylke,,4
30374,5004143,JT,John,Thune,"Ordfører, gårdbruker","Mayor, farmer",51,150,1900,Østfold fylke,,1
30370,5004139,JOK,John  Henry,Knudseth,Student,Student,14,146,15900,Møre og Romsdal fylke,,2
11099,,,John Sørbrøden,Hansen,Gaardbruker,Farmer,98,0,1900,Smaalenenes Amt,2,
11099,,,John Sørbrøden,Hansen,Gaardbruker,Farmer,98,7,1900,Smaalenenes Amt,2,
10104,,,John Anders,Andersen,Ligningssekretær,Tax-managing clerk's secretary,21,86,6900,Buskerud fylke,,1
12195,,,John Andersen,Nordhuus,"Fisker, gaardbruker",Fisherman and farmer,98,7,18900,Nordlands Amt,4,
12712,2288,JAS,John August,Solberg,Gårdbruker,Farmer,71,80,1900,Østfold fylke,,2
12712,2288,JAS,John August,Solberg,Gårdbruker,Farmer,71,86,1900,Østfold fylke,6,
10420,,,John Collet,Bredesen,"Eier av Odals verk, av jordegods",Owner of Odals Works and landed property,98,12,4900,Hedemarkens Amt,1,
10420,,,John Collet,Bredesen,"Eier av Odals verk, av jordegods",Owner of Odals Works and landed property,98,13,4900,Hedemarkens Amt,4,
10677,,,John Collett Postumus,Elieson,Underretsprokurator,Lower court procurator,98,11,6020,Drammen,3,
10677,,,John Collett Postumus,Elieson,Underretsprokurator,Lower court procurator,98,12,6020,Drammen,3,
10677,,,John Collett Postumus,Elieson,Underretsprokurator,Lower court procurator,98,14,6020,Drammen,1,
10677,,,John Collett Postumus,Elieson,Underretsprokurator,Lower court procurator,98,15,6020,Drammen,1,
10677,,,John Collett Postumus,Elieson,Sorenskriver,District recorder,98,16,6020,Drammen,4,
511,1626,JOLY,John Daniel,Lyng,Statsadvokat,District attorney,71,90,88623,Trondhjem og Levanger,2,
511,1626,JOLY,John Daniel,Lyng,Byrettsdommer,Construction worker,71,94,88623,Trondhjem og Levanger,2,
511,1626,JOLY,John Daniel,Lyng,Lagmann,Senior judge of the Court of Appeal,71,102,2900,Akershus fylke,5,
511,1626,JOLY,John Daniel,Lyng,Lagmann,Senior judge of the Court of Appeal,71,106,2900,Akershus fylke,2,
482,1558,ENLI,John Engly,Lie,Oppmåler,Surveyor,21,110,10900,Vest-Agder fylke,,2
482,1558,ENLI,John Engly,Lie,Oppmåler,Surveyor,21,118,10900,Vest-Agder fylke,1,
482,1558,ENLI,John Engly,Lie,Oppmåler,Surveyor,21,122,10900,Vest-Agder fylke,1,
482,1558,ENLI,John Engly,Lie,Oppmåler,Surveyor,21,126,10900,Vest-Agder fylke,2,
1108,258,JOBR,John Gordon,Bernander,Advokat,Lawyer,71,134,10900,Vest-Agder fylke,2,
10048,,,John Hansen,Aas,Gaardbruker,Farmer,98,8,6900,Buskeruds Amt,3,
11526,,,John Hartvig,Johnsen,Overretssakfører,Barrister,31,65,8010,Kragerø,1,
1102,24,JIA,John I.,Alvheim,Direktør/sykepleier,Chief executive / nurse,81,146,8900,Telemark fylke,2,
1102,24,JIA,John Ingolf,Alvheim,Direktør,Chief executive,81,134,8900,Telemark fylke,5,
1102,24,JIA,John Ingolf,Alvheim,Sykehusdirektør,Chief executive of a hospital,81,138,8900,Telemark fylke,8,
1102,24,JIA,John Ingolf,Alvheim,Sykehusdirektør,Chief executive of a hospital,81,142,8900,Telemark fylke,3,
13214,,,John Iversen,Wolden,"Gaardbruger, sergeant","Farmer, serjeant",31,53,16900,Søndre Trondhjems Amt,2,
13214,,,John Iversen,Wolden,"Gaardbruger, sergeant","Farmer, serjeant",31,56,16130,3. Orkedalen,1,
13214,,,John Iversen,Wolden,Gaardbruker,Farmer,31,62,16130,3. Orkedalen,1,
13214,,,John Iversen,Wolden,Gaardbruker,Farmer,31,65,16130,3. Orkedalen,1,
13214,,,John Iversen,Wolden,Gaardbruker,Farmer,31,68,16130,3. Orkedalen,1,
13214,,,John Iversen,Wolden,Gårdbruker,Farmer,31,71,16900,Sør-Trøndelag fylke,1,
13214,,,John Iversen,Wolden,Gårdbruker,Farmer,31,74,16900,Sør-Trøndelag fylke,1,
13214,,,John Iversen,Wolden,Gårdbruker,Farmer,31,77,16900,Sør-Trøndelag fylke,2,
11132,,,John Johnsen,Harildstad,Gaardbruker,Farmer,98,11,5900,Christians Amt,3,
11132,,,John Johnsen,Harildstad,Gaardbruker,Farmer,98,12,5900,Christians Amt,4,
11132,,,John Johnsen,Harildstad,Gaardbruker,Farmer,98,13,5900,Christians Amt,4,
11132,,,John Johnsen,Harildstad,Gaardbruker,Farmer,98,14,5900,Christians Amt,4,
11132,,,John Johnsen,Harildstad,Gaardbruker,Farmer,98,17,5900,Christians Amt,5,
11132,,,John Johnsen,Harildstad,Gaardbruker,Farmer,98,18,5900,Christians Amt,4,
13211,,,John Johnsen,Wold,Gaardbruker,Farmer,98,11,17900,Nordre Trondhjems Amt,2,
12421,,,John Jørgensen,Reitan,"Gaardbruker, Skolelærer",Farmer and teacher,31,32,16900,Søndre Trondhjems Amt,4,
12421,,,John Jørgensen,Reitan,"Gaardbruker, Skolelærer",Farmer and teacher,31,35,16900,Søndre Trondhjems Amt,2,
11387,,,John Knutsen,Hæg,Gaardbruger,Farmer,31,35,14900,Nordre Bergenhus Amt,4,
11041,,,John Larsen,Haaven,"Gaardbruker, postaapner, kirkesang","Farmer, post-office keeper, precentor and teacher",98,16,15900,Romsdals Amt,3,
11041,,,John Larsen,Haaven,"Gaardbruker, kirkesanger, lærer","Farmer, precentor and teacher",98,17,15900,Romsdals Amt,5,
811,2552,JOTR,John Marius,Trana,Formann i Norsk jernbaneforbund,Chairman in the Norwegian railway association,21,98,3900,Oslo,,4
811,2552,JOTR,John Marius,Trana,Formann i Norsk jernbaneforbund,Chairman in the Norwegian railway association,21,102,3900,Oslo,,5
12114,,,John Moses,Møller,Landhandler,Village shopkeeper,98,26,16900,Søndre Trondhjems Amt,2,
30894,5004523,JA,John Ole,Aspli,,,21,150,15900,Møre og Romsdal fylke,,4
30875,5004541,JPH,John Peter,Hernes,,,71,150,11900,Rogaland fylke,,3
12297,,,John Ragnvaldsen,Onstad,"Lensmand, gaardbruker",District sheriff and farmer,98,1,14900,Nordre Bergenhus Amt,,1
817,2566,JOTV,John Sevald,Tveit,Kjøpmann,Merchant,51,118,11900,Rogaland fylke,,1
817,2566,JOTV,John Sevald,Tveit,Fullmektig,Clerical officer,51,122,11900,Rogaland fylke,,1
817,2566,JOTV,John Sevald,Tveit,"Nærings-, tiltakssjef",Industrial- and undertaking leader,51,130,11900,Rogaland fylke,3,
817,2566,JOTV,John Sevald,Tveit,"Nærings-, tiltakssjef",Industrial- and undertaking leader,51,134,11900,Rogaland fylke,4,
13071,,,John Svendsen,Vaalen,"Gaardbruker, ordfører","Farmer, mayor",98,18,5900,Christians Amt,3,
13071,,,John Svendsen,Vaalen,Gaardbruker,Farmer,98,19,5900,Christians Amt,3,
13071,,,John Svendsen,Vaalen,Gaardbruker,Farmer,98,20,5900,Christians Amt,1,
11886,,,John Theodor,Lund,Agent,Agent,31,32,12010,Bergen,4,
11886,,,John Theodor,Lund,Kjøbmand,Merchant,31,38,12010,Bergen,,1
11886,,,John Theodor,Lund,Agent,Agent,31,41,12010,Bergen,1,
11886,,,John Theodor,Lund,Agent,Agent,31,44,12010,Bergen,2,
11886,,,John Theodor,Lund,"Kjøbmand, Bankbestyrer","Merchant, bank manager",31,47,12010,Bergen,2,
26394,2342,JOSF,John Toralf,Steffensen,,,21,118,19900,Troms fylke,,3
30865,5004546,JTT,John Trygve,Tollefsen,,,21,150,18900,Nordland fylke,,4
2178,172,JARB,John-Arne,Balto,Student,Student,41,138,2900,Akershus fylke,,1
30365,5004134,JKA,John-Ragnar,Aarset,Konsulent/politisk rådgiver,Consultant / political advisor,71,150,6900,Buskerud fylke,,2
30365,5004134,JKA,John-Ragnar Kvam,Aarset,Konsulent,Consultant,71,146,6900,Buskerud fylke,,1
742,2350,JOSN,Johnny,Stenberg,Overkonduktør,Chief (train) guard,21,118,17900,Nord-Trøndelag fylke,3,
742,2350,JOSN,Johnny,Stenberg,Overkonduktør,Chief (train) guard,21,122,17900,Nord-Trøndelag fylke,5,
26026,152,JOBA,Johnny,Bakke,,,31,102,14900,Sogn og Fjordane fylke,,2
30372,5004141,JRH,Johnny,Hult,IT-konsulent/datasystemansvarlig,IT consultant,81,150,4900,Hedmark fylke,,3
30852,5004534,JHI,Johnny,Ingebrigtsen,Fisker,Fisherman,14,150,20900,Finnmark fylke,,2
30372,5004141,JRH,Johnny  Rune,Hult,Datasystemansvarlig,Responsible for computer system,81,146,4900,Hedmark fylke,,2
18,76,JOAR,Jon,Andrå,Lærer,Teacher,21,74,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",,1
18,76,JOAR,Jon,Andrå,Lærer,Teacher,21,77,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",,1
18,76,JOAR,Jon,Andrå,Lærer,Teacher,21,80,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",1,
18,76,JOAR,Jon,Andrå,Lærer,Teacher,21,83,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",1,
18,76,JOAR,Jon,Andrå,Skolebestyrer,Headmaster,21,86,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",1,
18,76,JOAR,Jon,Andrå,Skolebestyrer,Headmaster,21,90,88630,"Bodø, Narvik, Tromsø, Hammerfest, Vardø, Vadsø",1,
477,1544,JOLE,Jon,Leirfall,Landbrukskandidat,Agricultural candidate,41,86,17900,Nord-Trøndelag fylke,,1
477,1544,JOLE,Jon,Leirfall,"Gårdbruker, landbrukskandidat","Farmer, agricultural candidat",41,90,17900,Nord-Trøndelag fylke,3,
477,1544,JOLE,Jon,Leirfall,"Landbrukskandidat, gårdbruker","Agricultural candidate, farmer",41,94,17900,Nord-Trøndelag fylke,2,
477,1544,JOLE,Jon,Leirfall,Bonde,Farmer,41,98,17900,Nord-Trøndelag fylke,3,
477,1544,JOLE,Jon,Leirfall,Bonde,Farmer,41,102,17900,Nord-Trøndelag fylke,2,
477,1544,JOLE,Jon,Leirfall,Gårdbruker,Farmer,41,106,17900,Nord-Trøndelag fylke,2,
477,1544,JOLE,Jon,Leirfall,Gårdbruker,Farmer,41,110,17900,Nord-Trøndelag fylke,2,
1138,1574,JL,Jon,Lilletun,Tiltakskonsulent,Venture consultant,51,134,10900,Vest-Agder fylke,3,
1138,1574,JL,Jon,Lilletun,Tiltakskonsulent,Venture consultant,51,138,10900,Vest-Agder fylke,2,
1138,1574,JL,Jon,Lilletun,"Tiltakskonsulent, stortingsreprese","Venture consultant, member of the Storting",51,142,10900,Vest-Agder fylke,1,
1138,1574,JL,Jon,Lilletun,Tiltakskonsulent,Venture consultant,51,146,10900,Vest-Agder fylke,1,
1138,1574,JL,Jon,Lilletun,Tiltakskonsulent,Venture consultant,51,150,10900,Vest-Agder fylke,3,
12837,,,Jon,Sundby,Gårdbruker,Farmer,41,71,2900,Akershus fylke,4,
12837,,,Jon,Sundby,Gårdbruker,Farmer,41,74,2900,Akershus fylke,4,
12837,,,Jon,Sundby,Gårdbruker,Farmer,41,77,2900,Akershus fylke,5,
12837,,,Jon,Sundby,Gårdbruker,Farmer,41,80,2900,Akershus fylke,5,
12837,,,Jon,Sundby,Gårdbruker,Farmer,41,83,2900,Akershus fylke,6,
12837,,,Jon,Sundby,Gårdbruker,Farmer,41,86,2900,Akershus fylke,7,
26287,1777,JOMÆ,Jon,Mælan,,,21,90,18900,Nordland fylke,,3
26537,2578,JOT,Jon,Tørset,Fylkespolitiker/kommunaldirektør,County politician / municipal chief executive,41,142,18900,Nordland fylke,,2
10701,,,Jon Anton Andersen,Engen,Dampsagarbeider,Steam-saw worker,71,44,6900,Buskerud Amt,1,
10701,,,Jon Anton Andersen,Engen,Sagarbeider,Sawmill worker,71,50,6900,Buskerud Amt,1,
10701,,,Jon Anton Andersen,Engen,Sagarbeider,Sawmill worker,71,53,6900,Buskerud Amt,3,
26514,948,JEH,Jon Einar,Handeland,Regionskontorleder,Regional office manager,21,142,11900,Rogaland fylke,,2
139,550,JODY,Jon Gudbjørn,Dybendal,Småbruker,Smallholder,21,106,4900,Hedmark fylke,,1
12138,,,Jon Gundersson,Neergaard,Bisto almuen med utskiftningsforre,Assisted the commoners with land consolidation,98,5,15900,Romsdals Amt,1,
12138,,,Jon Gundersson,Neergaard,Gaardbruker,Farmer,98,7,15900,Romsdals Amt,3,
12138,,,Jon Gundersson,Neergaard,Gaardbruker,Farmer,98,8,15900,Romsdals Amt,1,
12138,,,Jon Gundersson,Neergaard,"Lensmand, gaardbruker","District sheriff, farmer",98,9,15900,Romsdals Amt,3,
12138,,,Jon Gundersson,Neergaard,"Lensmand, gaardbruker","District sheriff, farmer",98,11,15900,Romsdals Amt,1,
12138,,,Jon Gundersson,Neergaard,"Lensmand, gaardbruker","District sheriff, farmer",98,12,15900,Romsdals Amt,2,
12138,,,Jon Gundersson,Neergaard,"Lensmand, gaardbruker","District sheriff, farmer",98,13,15900,Romsdals Amt,2,
12138,,,Jon Gundersson,Neergaard,"Lensmand, gaardbruker","District sheriff, farmer",98,14,15900,Romsdals Amt,2,
1363,161,JONB,Jon I.,Bakken,Gårdbruker,Farmer,14,134,16900,Sør-Trøndelag fylke,,2
1363,161,JONB,Jon I.,Bakken,Gårdbruker,Farmer,14,138,16900,Sør-Trøndelag fylke,,2
26834,897,JONG,Jon Jæger,Gåsvatn,Bioingeniør,Bio-engineer,81,150,1900,Østfold fylke,4,
26834,897,JONG,Jon Jæger,Gåsvatn,Bioingeniør,Bio-engineer,81,154,1900,Østfold fylke,4,
11958,1670,JOMA,Jon Jørundson,Mannsåker,"Folkehøikolebestyrer, hjelpepres",Headmaster of a folk high school and assistant vic,31,77,12900,Hordaland fylke,8,
11958,1670,JOMA,Jon Jørundson,Mannsåker,Residerende kapellan,Perpetual curate,31,80,12900,Hordaland fylke,6,
11958,1670,JOMA,Jon Jørundson,Mannsåker,Sogneprest,Vicar,31,98,3900,Oslo,,3
10776,,,Jon Nilsen,Fidje,Lensmand,District sheriff,31,65,10120,2. Mandalen,,1
2109,21,JOA,Jon Olav,Alstad,Arbeidsledig,Unemployed,21,138,17900,Nord-Trøndelag fylke,5,
2109,21,JOA,Jon Olav,Alstad,"Gårdbruker, stortingsrepresentant","Farmer, member of the Storting",21,142,17900,Nord-Trøndelag fylke,5,
2109,21,JOA,Jon Olav,Alstad,Gårdbruker,Farmer,21,146,17900,Nord-Trøndelag fylke,,1
26535,2380,JOST,Jon Olav,Strand,,,51,142,9900,Aust-Agder fylke,,2
10049,,,Jon Reinholdt,Aas,Gaardbruker,Farmer,71,68,6140,4. Numedal,1,
10049,,,Jon Reinholdt,Aas,Gårdbruker,Farmer,71,71,6900,Buskerud fylke,1,
10049,,,Jon Reinholdt,Aas,Gårdbruker,Farmer,71,74,6900,Buskerud fylke,1,
10049,,,Jon Reinholdt,Aas,Gårdbruker,Farmer,71,77,6900,Buskerud fylke,2,
10049,,,Jon Reinholdt,Aas,Gårdbruker,Farmer,71,80,6900,Buskerud fylke,2,
10049,,,Jon Reinholdt,Aas,Gårdbruker,Farmer,71,83,6900,Buskerud fylke,3,
10049,,,Jon Reinholdt,Aas,Gårdbruker,Farmer,71,86,6900,Buskerud fylke,2,
11810,,,Jon Sigurd,Leira,Lærer,Teacher,21,77,6900,Buskerud fylke,,1
30858,5004539,JOD,Jon Øyvind,Odland,,,41,150,18900,Nordland fylke,,2
26535,2380,JOST,Jon-Olav,Strand,Lærer/lektor,Teacher/lektor,51,146,9900,Aust-Agder fylke,,2
162,612,JOEN,Jonas,Enge,"Poståpner, gårdbruker","Post-office keeper, farmer",21,94,18900,Nordland fylke,5,
162,612,JOEN,Jonas,Enge,"Poståpner, gårdbruker","Post-office keeper, farmer",21,98,18900,Nordland fylke,9,
162,612,JOEN,Jonas,Enge,Gårdbruker,Farmer,21,102,18900,Nordland fylke,8,
162,612,JOEN,Jonas,Enge,"Poståpner, gårdbruker","Post-office keeper, farmer",21,106,18900,Nordland fylke,7,
162,612,JOEN,Jonas,Enge,"Poståpner, gårdbruker","Post-office keeper, farmer",21,110,18900,Nordland fylke,11,
11229,,,Jonas,Hestnes,Redaktør,Editor,31,59,15030,Kristiansund,1,
11229,,,Jonas,Hestnes,"Redaktør, bankbestyrer","Editor, bank manager",31,62,15030,Kristiansund,1,
11229,,,Jonas,Hestnes,"Redaktør, bankbestyrer","Editor, bank manager",31,65,15030,Kristiansund,,1
11696,,,Jonas,Kraft,"Kjøbmand, skibsreder",Merchant and shipowner,98,4,10010,Christianssand,1,
12327,,,Jonas,Pedersen,Politimester,Chief constable,31,62,18150,5. Lofoten,,1
12327,,,Jonas,Pedersen,Fylkesmann,County governor,31,77,88619,"Notodden, Skien, Porsgrund, Brevik, Kragerø, Risør, Arendal, Grimstad",3,
12414,,,Jonas,Rein,Sogneprest,Vicar,98,0,12010,Bergen,3,
11242,,,Jonas Anton,Hielm,Høiesteretsadvokat,Supreme Court Barrister,98,6,1900,Smaalenenes Amt,1,
11242,,,Jonas Anton,Hielm,Høiesteretsadvokat,Supreme Court Barrister,98,7,1900,Smaalenenes Amt,1,
11242,,,Jonas Anton,Hielm,Høiesteretsadvokat,Supreme Court Barrister,98,8,1900,Smaalenenes Amt,1,
11242,,,Jonas Anton,Hielm,Høiesteretsadvokat,Supreme Court Barrister,98,9,1900,Smaalenenes Amt,1,
11242,,,Jonas Anton,Hielm,Høiesteretsadvokat,Supreme Court Barrister,98,10,1900,Smaalenenes Amt,1,
10752,,,Jonas Cornelius,Falk,Telegrafbestyrer,Telegraph manager,31,47,18900,Nordlands Amt,,2
25008,,,Jonas Greger,Walnum,Proprietær,Proprietor,98,4,18900,Nordlands Amt,3,
12034,,,Jonas Knudsen,Moe (Linvaag,Gaardbruker,Farmer,98,1,15900,Romsdals Amt,2,
13045,,,Jonas Mikal Olsen,Ueland,"Gaardbruker, lensmand","Farmer, district sheriff",98,29,11900,Stavanger Amt,,1
13045,,,Jonas Mikal Olsen,Ueland,Lensmand,District sheriff,31,32,11900,Stavanger Amt,1,
13045,,,Jonas Mikal Olsen,Ueland,Lensmand,District sheriff,31,35,11900,Stavanger Amt,2,
13045,,,Jonas Mikal Olsen,Ueland,Lensmand,District sheriff,52,38,11900,Stavanger Amt,2,
13045,,,Jonas Mikal Olsen,Ueland,Lensmand,District sheriff,52,41,11900,Stavanger Amt,2,
13045,,,Jonas Mikal Olsen,Ueland,Lensmand,District sheriff,52,44,11900,Stavanger Amt,5,
13045,,,Jonas Mikal Olsen,Ueland,Lensmand,District sheriff,52,47,11900,Stavanger Amt,5,
10714,,,Jonas Olai,Eriksen,Kjøbmann,Merchant,62,71,15820,"Ålesund, Molde, Kristiansund",,1
11580,,,Jonas Schanche,Kielland,"Chef, vicekonsul, konsularagent","Chef, vice-consul, consular agent",98,9,11030,Stavanger,2,
11581,,,Jonas Schanche,Kielland,Overretssagfører,Barrister,71,59,11031,"1ste kreds, Holmen",1,
11532,,,Jonathan,Johnson,Adjunkt,Teacher (Norw. <em>'adjunkt'</em>),71,62,7120,2. Jarlsberg,1,
11532,,,Jonathan,Johnson,Overlærer,First class teacher,71,65,7120,2. Jarlsberg,1,
30309,3839,JOVA,Jone,Vadla,Direktør,Chief executive,41,118,11900,Rogaland fylke,,3
26218,1320,JOJS,Joralf Kristiansen,Johnsen,,,21,114,18900,Nordland fylke,,3
1286,67,JORA,Jorhill Berthe,Andreassen,Kontorfullmektig,Office clerk,71,134,19900,Troms fylke,,1
1286,67,JORA,Jorhill Berthe,Andreassen,Kontorfullmektig,Office clerk,71,138,19900,Troms fylke,,1
